SID,Date,category,name,value,item,tdif,delta_value
882,2015-12-05T19:25:00Z,pers,C,6.25,C,1.9333333333333333,0.646551724137931
882,2015-12-05T21:21:00Z,pers,C,7.5,C,21.216666666666665,0.058915946582875106
882,2015-12-07T21:26:00Z,pers,C,7.5,C,2.6166666666666667,0.47770700636942676
882,2015-12-08T00:03:00Z,pers,C,8.75,C,4.4,-0.5681818181818181
882,2015-12-08T04:27:00Z,pers,C,6.25,C,14.416666666666666,0.2601156069364162
882,2015-12-08T18:52:00Z,pers,C,10,C,5.366666666666666,0
882,2015-12-09T00:14:00Z,pers,C,10,C,17.783333333333335,-0.07029053420805997
882,2015-12-09T18:01:00Z,pers,C,8.75,C,3.066666666666667,0
882,2015-12-09T21:05:00Z,pers,C,8.75,C,3.216666666666667,-1.9430051813471503
882,2015-12-10T00:18:00Z,pers,C,2.5,C,4.45,0
882,2015-12-10T04:45:00Z,pers,C,2.5,C,16.333333333333332,0.15306122448979592
882,2015-12-10T21:05:00Z,pers,C,5,C,2.9166666666666665,0.4285714285714286
882,2015-12-11T00:00:00Z,pers,C,6.25,C,3.3333333333333335,0.375
882,2015-12-11T03:20:00Z,pers,C,7.5,C,17.866666666666667,-0.20988805970149252
882,2015-12-11T21:12:00Z,pers,C,3.75,C,5.9,0.847457627118644
882,2015-12-12T03:06:00Z,pers,C,8.75,C,21.866666666666667,-0.11432926829268293
882,2015-12-13T00:58:00Z,pers,C,6.25,C,3.0166666666666666,0.4143646408839779
882,2015-12-13T03:59:00Z,pers,C,7.5,C,15.733333333333333,0.07944915254237289
882,2015-12-13T19:43:00Z,pers,C,8.75,C,4.45,-0.5617977528089887
882,2015-12-14T00:10:00Z,pers,C,6.25,C,18,0
882,2015-12-14T18:10:00Z,pers,C,6.25,C,7.55,-0.16556291390728478
882,2015-12-15T01:43:00Z,pers,C,5,C,2.2666666666666666,-2.2058823529411766
882,2015-12-15T03:59:00Z,pers,C,0,C,23.016666666666666,0.3258508327299059
882,2015-12-17T03:05:00Z,pers,C,6.25,C,15.55,-0.08038585209003216
882,2015-12-17T18:38:00Z,pers,C,5,C,8.6,0
882,2015-12-18T03:14:00Z,pers,C,5,C,18.016666666666666,-0.2775208140610546
882,2015-12-18T21:15:00Z,pers,C,0,C,21.383333333333333,0.35074045206547155
882,2015-12-19T18:38:00Z,pers,C,7.5,C,5.5,-0.45454545454545453
882,2015-12-20T00:08:00Z,pers,C,5,C,3.783333333333333,-0.6607929515418502
882,2015-12-20T03:55:00Z,pers,C,2.5,C,23.116666666666667,0
882,2015-12-21T03:02:00Z,pers,C,2.5,C,18.65,0
882,2015-12-21T21:41:00Z,pers,C,2.5,C,5.416666666666667,0.923076923076923
882,2015-12-22T03:06:00Z,pers,C,7.5,C,15.633333333333333,0.07995735607675906
882,2015-12-22T18:44:00Z,pers,C,8.75,C,8.283333333333333,0
882,2015-12-24T04:07:00Z,pers,C,7.5,C,14.133333333333333,-0.0884433962264151
882,2015-12-24T18:15:00Z,pers,C,6.25,C,23.75,-0.05263157894736842
882,2015-12-25T18:00:00Z,pers,C,5,C,6.1,-0.20491803278688525
882,2015-12-26T00:06:00Z,pers,C,3.75,C,18.45,0.06775067750677508
882,2015-12-26T18:33:00Z,pers,C,5,C,5.95,0.6302521008403361
882,2015-12-27T00:30:00Z,pers,C,8.75,C,3.6166666666666667,-0.3456221198156682
882,2015-12-27T04:07:00Z,pers,C,7.5,C,16.95,-0.2949852507374631
882,2015-12-27T21:04:00Z,pers,C,2.5,C,23.966666666666665,-0.10431154381084841
882,2015-12-30T03:57:00Z,pers,C,7.5,C,14.066666666666666,-0.4443127962085308
882,2015-12-30T18:01:00Z,pers,C,1.25,C,9.983333333333333,0.5008347245409015
882,2015-12-31T04:00:00Z,pers,C,6.25,C,NA,NA
882,2015-11-13T18:29:00Z,pers,C,2.5,lazy,10.266666666666667,0.7305194805194805
882,2015-11-14T04:45:00Z,pers,C,10,lazy,13.316666666666666,-0.7509386733416771
882,2015-11-14T18:04:00Z,pers,C,0,lazy,23.95,0
882,2015-11-15T18:01:00Z,pers,C,0,lazy,7.033333333333333,0
882,2015-11-16T01:03:00Z,pers,C,0,lazy,16.95,0
882,2015-11-17T19:43:00Z,pers,C,0,lazy,1.3,0
882,2015-11-17T21:01:00Z,pers,C,0,lazy,5.166666666666667,0.48387096774193544
882,2015-11-18T02:11:00Z,pers,C,2.5,lazy,1.1166666666666667,-2.2388059701492535
882,2015-11-18T03:18:00Z,pers,C,0,lazy,15.683333333333334,0
882,2015-11-18T18:59:00Z,pers,C,0,lazy,3.05,0.819672131147541
882,2015-11-18T22:02:00Z,pers,C,2.5,lazy,2.9,-0.8620689655172414
882,2015-11-19T00:56:00Z,pers,C,0,lazy,17.166666666666668,0
882,2015-11-19T18:06:00Z,pers,C,0,lazy,5.966666666666667,0
882,2015-11-20T00:04:00Z,pers,C,0,lazy,23.95,0.10438413361169102
882,2015-11-21T00:01:00Z,pers,C,2.5,lazy,3.3,1.5151515151515151
882,2015-11-21T03:19:00Z,pers,C,7.5,lazy,15.966666666666667,-0.31315240083507306
882,2015-11-21T19:17:00Z,pers,C,2.5,lazy,4.883333333333334,1.5358361774744027
882,2015-11-22T00:10:00Z,pers,C,10,lazy,3.1166666666666667,-2.406417112299465
882,2015-11-22T03:17:00Z,pers,C,2.5,lazy,20.833333333333332,0
882,2015-11-23T00:07:00Z,pers,C,2.5,lazy,3.7333333333333334,0
882,2015-11-23T03:51:00Z,pers,C,2.5,lazy,15.45,0
882,2015-11-23T19:18:00Z,pers,C,2.5,lazy,2.25,0
882,2015-11-23T21:33:00Z,pers,C,2.5,lazy,3.25,0
882,2015-11-24T00:48:00Z,pers,C,2.5,lazy,19.083333333333332,0
882,2015-11-25T20:36:00Z,pers,C,5,lazy,1.2833333333333334,-1.9480519480519478
882,2015-11-25T21:53:00Z,pers,C,2.5,lazy,5.366666666666666,0
882,2015-11-28T03:15:00Z,pers,C,7.5,lazy,16.233333333333334,-0.46201232032854206
882,2015-11-28T19:29:00Z,pers,C,0,lazy,23.3,0.1072961373390558
882,2015-11-29T18:47:00Z,pers,C,2.5,lazy,2.4166666666666665,1.0344827586206897
882,2015-11-29T21:12:00Z,pers,C,5,lazy,3.716666666666667,-0.6726457399103138
882,2015-11-30T00:55:00Z,pers,C,2.5,lazy,3.6,0.6944444444444444
882,2015-11-30T04:31:00Z,pers,C,5,lazy,13.7,-0.36496350364963503
882,2015-11-30T18:13:00Z,pers,C,0,lazy,3.8833333333333333,0.6437768240343348
882,2015-11-30T22:06:00Z,pers,C,2.5,lazy,3.066666666666667,1.6304347826086956
882,2015-12-02T04:05:00Z,pers,C,5,lazy,14.033333333333333,0.35629453681710216
882,2015-12-02T18:07:00Z,pers,C,10,lazy,3.033333333333333,-0.8241758241758242
882,2015-12-02T21:09:00Z,pers,C,7.5,lazy,3.4166666666666665,-2.1951219512195124
882,2015-12-03T00:34:00Z,pers,C,0,lazy,23.466666666666665,0.10653409090909091
882,2015-12-04T00:02:00Z,pers,C,2.5,lazy,4.216666666666667,-0.5928853754940712
882,2015-12-04T04:15:00Z,pers,C,0,lazy,13.783333333333333,0.18137847642079807
882,2015-12-04T18:02:00Z,pers,C,2.5,lazy,3.05,0
882,2015-12-04T21:05:00Z,pers,C,2.5,lazy,7.1,-0.35211267605633806
882,2015-12-05T04:11:00Z,pers,C,0,lazy,15.233333333333333,0.3282275711159738
882,2015-12-05T19:25:00Z,pers,C,5,lazy,1.9333333333333333,-1.293103448275862
882,2015-12-05T21:21:00Z,pers,C,2.5,lazy,21.216666666666665,-0.11783189316575021
882,2015-12-07T21:26:00Z,pers,C,2.5,lazy,2.6166666666666667,-0.9554140127388535
882,2015-12-08T00:03:00Z,pers,C,0,lazy,4.4,1.1363636363636362
882,2015-12-08T04:27:00Z,pers,C,5,lazy,14.416666666666666,-0.3468208092485549
882,2015-12-08T18:52:00Z,pers,C,0,lazy,5.366666666666666,0
882,2015-12-09T00:14:00Z,pers,C,0,lazy,17.783333333333335,0
882,2015-12-09T18:01:00Z,pers,C,0,lazy,3.066666666666667,0
882,2015-12-09T21:05:00Z,pers,C,0,lazy,3.216666666666667,3.1088082901554404
882,2015-12-10T00:18:00Z,pers,C,10,lazy,4.45,0
882,2015-12-10T04:45:00Z,pers,C,10,lazy,16.333333333333332,-0.30612244897959184
882,2015-12-10T21:05:00Z,pers,C,5,lazy,2.9166666666666665,-0.8571428571428572
882,2015-12-11T00:00:00Z,pers,C,2.5,lazy,3.3333333333333335,0
882,2015-12-11T03:20:00Z,pers,C,2.5,lazy,17.866666666666667,0.2798507462686567
882,2015-12-11T21:12:00Z,pers,C,7.5,lazy,5.9,-1.271186440677966
882,2015-12-12T03:06:00Z,pers,C,0,lazy,21.866666666666667,0.34298780487804875
882,2015-12-13T00:58:00Z,pers,C,7.5,lazy,3.0166666666666666,-1.6574585635359116
882,2015-12-13T03:59:00Z,pers,C,2.5,lazy,15.733333333333333,-0.15889830508474578
882,2015-12-13T19:43:00Z,pers,C,0,lazy,4.45,0.5617977528089887
882,2015-12-14T00:10:00Z,pers,C,2.5,lazy,18,0.1388888888888889
882,2015-12-14T18:10:00Z,pers,C,5,lazy,7.55,0.33112582781456956
882,2015-12-15T01:43:00Z,pers,C,7.5,lazy,2.2666666666666666,1.1029411764705883
882,2015-12-15T03:59:00Z,pers,C,10,lazy,23.016666666666666,-0.3258508327299059
882,2015-12-17T03:05:00Z,pers,C,7.5,lazy,15.55,0
882,2015-12-17T18:38:00Z,pers,C,7.5,lazy,8.6,0
882,2015-12-18T03:14:00Z,pers,C,7.5,lazy,18.016666666666666,0.1387604070305273
882,2015-12-18T21:15:00Z,pers,C,10,lazy,21.383333333333333,-0.35074045206547155
882,2015-12-19T18:38:00Z,pers,C,2.5,lazy,5.5,0.9090909090909091
882,2015-12-20T00:08:00Z,pers,C,7.5,lazy,3.783333333333333,0.6607929515418502
882,2015-12-20T03:55:00Z,pers,C,10,lazy,23.116666666666667,0
882,2015-12-21T03:02:00Z,pers,C,10,lazy,18.65,0
882,2015-12-21T21:41:00Z,pers,C,10,lazy,5.416666666666667,-1.3846153846153846
882,2015-12-22T03:06:00Z,pers,C,2.5,lazy,15.633333333333333,-0.15991471215351813
882,2015-12-22T18:44:00Z,pers,C,0,lazy,8.283333333333333,0
882,2015-12-24T04:07:00Z,pers,C,2.5,lazy,14.133333333333333,0
882,2015-12-24T18:15:00Z,pers,C,2.5,lazy,23.75,0.10526315789473684
882,2015-12-25T18:00:00Z,pers,C,5,lazy,6.1,0.4098360655737705
882,2015-12-26T00:06:00Z,pers,C,7.5,lazy,18.45,-0.13550135501355015
882,2015-12-26T18:33:00Z,pers,C,5,lazy,5.95,-0.8403361344537815
882,2015-12-27T00:30:00Z,pers,C,0,lazy,3.6166666666666667,0.6912442396313364
882,2015-12-27T04:07:00Z,pers,C,2.5,lazy,16.95,0.2949852507374631
882,2015-12-27T21:04:00Z,pers,C,7.5,lazy,23.966666666666665,0.10431154381084841
882,2015-12-30T03:57:00Z,pers,C,2.5,lazy,14.066666666666666,0.533175355450237
882,2015-12-30T18:01:00Z,pers,C,10,lazy,9.983333333333333,-0.5008347245409015
882,2015-12-31T04:00:00Z,pers,C,5,lazy,NA,NA
882,2015-11-13T18:29:00Z,pers,C,5,reliable,10.266666666666667,0
882,2015-11-14T04:45:00Z,pers,C,5,reliable,13.316666666666666,0.18773466833541927
882,2015-11-14T18:04:00Z,pers,C,7.5,reliable,23.95,0
882,2015-11-15T18:01:00Z,pers,C,7.5,reliable,7.033333333333333,0.35545023696682465
882,2015-11-16T01:03:00Z,pers,C,10,reliable,16.95,-0.14749262536873156
882,2015-11-17T19:43:00Z,pers,C,10,reliable,1.3,0
882,2015-11-17T21:01:00Z,pers,C,10,reliable,5.166666666666667,-0.48387096774193544
882,2015-11-18T02:11:00Z,pers,C,7.5,reliable,1.1166666666666667,0
882,2015-11-18T03:18:00Z,pers,C,7.5,reliable,15.683333333333334,0
882,2015-11-18T18:59:00Z,pers,C,7.5,reliable,3.05,0
882,2015-11-18T22:02:00Z,pers,C,7.5,reliable,2.9,0
882,2015-11-19T00:56:00Z,pers,C,7.5,reliable,17.166666666666668,0
882,2015-11-19T18:06:00Z,pers,C,7.5,reliable,5.966666666666667,0
882,2015-11-20T00:04:00Z,pers,C,7.5,reliable,23.95,0
882,2015-11-21T00:01:00Z,pers,C,7.5,reliable,3.3,0
882,2015-11-21T03:19:00Z,pers,C,7.5,reliable,15.966666666666667,0
882,2015-11-21T19:17:00Z,pers,C,7.5,reliable,4.883333333333334,-0.5119453924914675
882,2015-11-22T00:10:00Z,pers,C,5,reliable,3.1166666666666667,0.8021390374331551
882,2015-11-22T03:17:00Z,pers,C,7.5,reliable,20.833333333333332,0
882,2015-11-23T00:07:00Z,pers,C,7.5,reliable,3.7333333333333334,0.6696428571428571
882,2015-11-23T03:51:00Z,pers,C,10,reliable,15.45,-0.16181229773462785
882,2015-11-23T19:18:00Z,pers,C,7.5,reliable,2.25,1.1111111111111112
882,2015-11-23T21:33:00Z,pers,C,10,reliable,3.25,0
882,2015-11-24T00:48:00Z,pers,C,10,reliable,19.083333333333332,-0.13100436681222707
882,2015-11-25T20:36:00Z,pers,C,7.5,reliable,1.2833333333333334,0
882,2015-11-25T21:53:00Z,pers,C,7.5,reliable,5.366666666666666,0
882,2015-11-28T03:15:00Z,pers,C,5,reliable,16.233333333333334,0.15400410677618068
882,2015-11-28T19:29:00Z,pers,C,7.5,reliable,23.3,0.1072961373390558
882,2015-11-29T18:47:00Z,pers,C,10,reliable,2.4166666666666665,-1.0344827586206897
882,2015-11-29T21:12:00Z,pers,C,7.5,reliable,3.716666666666667,0
882,2015-11-30T00:55:00Z,pers,C,7.5,reliable,3.6,0.6944444444444444
882,2015-11-30T04:31:00Z,pers,C,10,reliable,13.7,-0.18248175182481752
882,2015-11-30T18:13:00Z,pers,C,7.5,reliable,3.8833333333333333,0
882,2015-11-30T22:06:00Z,pers,C,7.5,reliable,3.066666666666667,-2.4456521739130435
882,2015-12-02T04:05:00Z,pers,C,7.5,reliable,14.033333333333333,-0.17814726840855108
882,2015-12-02T18:07:00Z,pers,C,5,reliable,3.033333333333333,0
882,2015-12-02T21:09:00Z,pers,C,5,reliable,3.4166666666666665,1.4634146341463414
882,2015-12-03T00:34:00Z,pers,C,10,reliable,23.466666666666665,-0.10653409090909091
882,2015-12-04T00:02:00Z,pers,C,7.5,reliable,4.216666666666667,0
882,2015-12-04T04:15:00Z,pers,C,7.5,reliable,13.783333333333333,0.18137847642079807
882,2015-12-04T18:02:00Z,pers,C,10,reliable,3.05,-1.639344262295082
882,2015-12-04T21:05:00Z,pers,C,5,reliable,7.1,0.7042253521126761
882,2015-12-05T04:11:00Z,pers,C,10,reliable,15.233333333333333,-0.1641137855579869
882,2015-12-05T19:25:00Z,pers,C,7.5,reliable,1.9333333333333333,0
882,2015-12-05T21:21:00Z,pers,C,7.5,reliable,21.216666666666665,0
882,2015-12-07T21:26:00Z,pers,C,7.5,reliable,2.6166666666666667,0
882,2015-12-08T00:03:00Z,pers,C,7.5,reliable,4.4,0
882,2015-12-08T04:27:00Z,pers,C,7.5,reliable,14.416666666666666,0.17341040462427745
882,2015-12-08T18:52:00Z,pers,C,10,reliable,5.366666666666666,0
882,2015-12-09T00:14:00Z,pers,C,10,reliable,17.783333333333335,-0.14058106841611995
882,2015-12-09T18:01:00Z,pers,C,7.5,reliable,3.066666666666667,0
882,2015-12-09T21:05:00Z,pers,C,7.5,reliable,3.216666666666667,-0.7772020725388601
882,2015-12-10T00:18:00Z,pers,C,5,reliable,4.45,0
882,2015-12-10T04:45:00Z,pers,C,5,reliable,16.333333333333332,0
882,2015-12-10T21:05:00Z,pers,C,5,reliable,2.9166666666666665,0
882,2015-12-11T00:00:00Z,pers,C,5,reliable,3.3333333333333335,0.75
882,2015-12-11T03:20:00Z,pers,C,7.5,reliable,17.866666666666667,-0.13992537313432835
882,2015-12-11T21:12:00Z,pers,C,5,reliable,5.9,0.423728813559322
882,2015-12-12T03:06:00Z,pers,C,7.5,reliable,21.866666666666667,0.11432926829268293
882,2015-12-13T00:58:00Z,pers,C,10,reliable,3.0166666666666666,-0.8287292817679558
882,2015-12-13T03:59:00Z,pers,C,7.5,reliable,15.733333333333333,0
882,2015-12-13T19:43:00Z,pers,C,7.5,reliable,4.45,-0.5617977528089887
882,2015-12-14T00:10:00Z,pers,C,5,reliable,18,0.1388888888888889
882,2015-12-14T18:10:00Z,pers,C,7.5,reliable,7.55,0
882,2015-12-15T01:43:00Z,pers,C,7.5,reliable,2.2666666666666666,-3.308823529411765
882,2015-12-15T03:59:00Z,pers,C,0,reliable,23.016666666666666,0.3258508327299059
882,2015-12-17T03:05:00Z,pers,C,10,reliable,15.55,-0.1607717041800643
882,2015-12-17T18:38:00Z,pers,C,7.5,reliable,8.6,0
882,2015-12-18T03:14:00Z,pers,C,7.5,reliable,18.016666666666666,-0.4162812210915819
882,2015-12-18T21:15:00Z,pers,C,0,reliable,21.383333333333333,0.35074045206547155
882,2015-12-19T18:38:00Z,pers,C,7.5,reliable,5.5,0
882,2015-12-20T00:08:00Z,pers,C,7.5,reliable,3.783333333333333,-0.6607929515418502
882,2015-12-20T03:55:00Z,pers,C,5,reliable,23.116666666666667,0
882,2015-12-21T03:02:00Z,pers,C,5,reliable,18.65,0
882,2015-12-21T21:41:00Z,pers,C,5,reliable,5.416666666666667,0.4615384615384615
882,2015-12-22T03:06:00Z,pers,C,7.5,reliable,15.633333333333333,0
882,2015-12-22T18:44:00Z,pers,C,7.5,reliable,8.283333333333333,0
882,2015-12-24T04:07:00Z,pers,C,7.5,reliable,14.133333333333333,-0.1768867924528302
882,2015-12-24T18:15:00Z,pers,C,5,reliable,23.75,0
882,2015-12-25T18:00:00Z,pers,C,5,reliable,6.1,0
882,2015-12-26T00:06:00Z,pers,C,5,reliable,18.45,0
882,2015-12-26T18:33:00Z,pers,C,5,reliable,5.95,0.42016806722689076
882,2015-12-27T00:30:00Z,pers,C,7.5,reliable,3.6166666666666667,0
882,2015-12-27T04:07:00Z,pers,C,7.5,reliable,16.95,-0.2949852507374631
882,2015-12-27T21:04:00Z,pers,C,2.5,reliable,23.966666666666665,-0.10431154381084841
882,2015-12-30T03:57:00Z,pers,C,7.5,reliable,14.066666666666666,-0.35545023696682465
882,2015-12-30T18:01:00Z,pers,C,2.5,reliable,9.983333333333333,0.5008347245409015
882,2015-12-31T04:00:00Z,pers,C,7.5,reliable,NA,NA
882,2015-11-13T18:29:00Z,pers,E,7.5,E,10.266666666666667,0.12175324675324674
882,2015-11-14T04:45:00Z,pers,E,8.75,E,13.316666666666666,-0.5632040050062578
882,2015-11-14T18:04:00Z,pers,E,1.25,E,23.95,0.2609603340292276
882,2015-11-15T18:01:00Z,pers,E,7.5,E,7.033333333333333,0.35545023696682465
882,2015-11-16T01:03:00Z,pers,E,10,E,16.95,-0.14749262536873156
882,2015-11-17T19:43:00Z,pers,E,3.75,E,1.3,-2.8846153846153846
882,2015-11-17T21:01:00Z,pers,E,0,E,5.166666666666667,0.9677419354838709
882,2015-11-18T02:11:00Z,pers,E,5,E,1.1166666666666667,-1.1194029850746268
882,2015-11-18T03:18:00Z,pers,E,3.75,E,15.683333333333334,0.23910733262486716
882,2015-11-18T18:59:00Z,pers,E,7.5,E,3.05,-0.4098360655737705
882,2015-11-18T22:02:00Z,pers,E,6.25,E,2.9,0.4310344827586207
882,2015-11-19T00:56:00Z,pers,E,7.5,E,17.166666666666668,0
882,2015-11-19T18:06:00Z,pers,E,7.5,E,5.966666666666667,-1.2569832402234637
882,2015-11-20T00:04:00Z,pers,E,0,E,23.95,0.10438413361169102
882,2015-11-21T00:01:00Z,pers,E,2.5,E,3.3,-0.3787878787878788
882,2015-11-21T03:19:00Z,pers,E,1.25,E,15.966666666666667,0.3914405010438413
882,2015-11-21T19:17:00Z,pers,E,7.5,E,4.883333333333334,-0.5119453924914675
882,2015-11-22T00:10:00Z,pers,E,5,E,3.1166666666666667,0
882,2015-11-22T03:17:00Z,pers,E,5,E,20.833333333333332,0.12000000000000001
882,2015-11-23T00:07:00Z,pers,E,7.5,E,3.7333333333333334,0
882,2015-11-23T03:51:00Z,pers,E,7.5,E,15.45,-0.08090614886731393
882,2015-11-23T19:18:00Z,pers,E,6.25,E,2.25,0.5555555555555556
882,2015-11-23T21:33:00Z,pers,E,7.5,E,3.25,-0.7692307692307693
882,2015-11-24T00:48:00Z,pers,E,5,E,19.083333333333332,0.13100436681222707
882,2015-11-25T20:36:00Z,pers,E,5,E,1.2833333333333334,-1.9480519480519478
882,2015-11-25T21:53:00Z,pers,E,2.5,E,5.366666666666666,0.9316770186335405
882,2015-11-28T03:15:00Z,pers,E,8.75,E,16.233333333333334,-0.07700205338809034
882,2015-11-28T19:29:00Z,pers,E,7.5,E,23.3,0
882,2015-11-29T18:47:00Z,pers,E,7.5,E,2.4166666666666665,-2.0689655172413794
882,2015-11-29T21:12:00Z,pers,E,2.5,E,3.716666666666667,1.3452914798206277
882,2015-11-30T00:55:00Z,pers,E,7.5,E,3.6,0
882,2015-11-30T04:31:00Z,pers,E,7.5,E,13.7,-0.09124087591240876
882,2015-11-30T18:13:00Z,pers,E,6.25,E,3.8833333333333333,-0.3218884120171674
882,2015-11-30T22:06:00Z,pers,E,5,E,3.066666666666667,-1.2228260869565217
882,2015-12-02T04:05:00Z,pers,E,1.25,E,14.033333333333333,0.35629453681710216
882,2015-12-02T18:07:00Z,pers,E,6.25,E,3.033333333333333,-0.4120879120879121
882,2015-12-02T21:09:00Z,pers,E,5,E,3.4166666666666665,0.36585365853658536
882,2015-12-03T00:34:00Z,pers,E,6.25,E,23.466666666666665,-0.053267045454545456
882,2015-12-04T00:02:00Z,pers,E,5,E,4.216666666666667,0.5928853754940712
882,2015-12-04T04:15:00Z,pers,E,7.5,E,13.783333333333333,0.18137847642079807
882,2015-12-04T18:02:00Z,pers,E,10,E,3.05,-0.819672131147541
882,2015-12-04T21:05:00Z,pers,E,7.5,E,7.1,0.17605633802816903
882,2015-12-05T04:11:00Z,pers,E,8.75,E,15.233333333333333,0.08205689277899345
882,2015-12-05T19:25:00Z,pers,E,10,E,1.9333333333333333,-0.646551724137931
882,2015-12-05T21:21:00Z,pers,E,8.75,E,21.216666666666665,-0.058915946582875106
882,2015-12-07T21:26:00Z,pers,E,0,E,2.6166666666666667,0.47770700636942676
882,2015-12-08T00:03:00Z,pers,E,1.25,E,4.4,1.9886363636363635
882,2015-12-08T04:27:00Z,pers,E,10,E,14.416666666666666,-0.43352601156069365
882,2015-12-08T18:52:00Z,pers,E,3.75,E,5.366666666666666,-0.6987577639751553
882,2015-12-09T00:14:00Z,pers,E,0,E,17.783333333333335,0.14058106841611995
882,2015-12-09T18:01:00Z,pers,E,2.5,E,3.066666666666667,-0.4076086956521739
882,2015-12-09T21:05:00Z,pers,E,1.25,E,3.216666666666667,2.33160621761658
882,2015-12-10T00:18:00Z,pers,E,8.75,E,4.45,-0.5617977528089887
882,2015-12-10T04:45:00Z,pers,E,6.25,E,16.333333333333332,-0.07653061224489796
882,2015-12-10T21:05:00Z,pers,E,5,E,2.9166666666666665,-0.8571428571428572
882,2015-12-11T00:00:00Z,pers,E,2.5,E,3.3333333333333335,1.875
882,2015-12-11T03:20:00Z,pers,E,8.75,E,17.866666666666667,-0.3498134328358209
882,2015-12-11T21:12:00Z,pers,E,2.5,E,5.9,-0.211864406779661
882,2015-12-12T03:06:00Z,pers,E,1.25,E,21.866666666666667,0.40015243902439024
882,2015-12-13T00:58:00Z,pers,E,10,E,3.0166666666666666,-1.6574585635359116
882,2015-12-13T03:59:00Z,pers,E,5,E,15.733333333333333,0.31779661016949157
882,2015-12-13T19:43:00Z,pers,E,10,E,4.45,-1.9662921348314606
882,2015-12-14T00:10:00Z,pers,E,1.25,E,18,0
882,2015-12-14T18:10:00Z,pers,E,1.25,E,7.55,0.9933774834437087
882,2015-12-15T01:43:00Z,pers,E,8.75,E,2.2666666666666666,-3.860294117647059
882,2015-12-15T03:59:00Z,pers,E,0,E,23.016666666666666,0.16292541636495295
882,2015-12-17T03:05:00Z,pers,E,8.75,E,15.55,-0.562700964630225
882,2015-12-17T18:38:00Z,pers,E,0,E,8.6,0.872093023255814
882,2015-12-18T03:14:00Z,pers,E,7.5,E,18.016666666666666,-0.4162812210915819
882,2015-12-18T21:15:00Z,pers,E,0,E,21.383333333333333,0.35074045206547155
882,2015-12-19T18:38:00Z,pers,E,7.5,E,5.5,0.22727272727272727
882,2015-12-20T00:08:00Z,pers,E,8.75,E,3.783333333333333,-0.3303964757709251
882,2015-12-20T03:55:00Z,pers,E,7.5,E,23.116666666666667,0
882,2015-12-21T03:02:00Z,pers,E,7.5,E,18.65,-0.13404825737265416
882,2015-12-21T21:41:00Z,pers,E,5,E,5.416666666666667,0.4615384615384615
882,2015-12-22T03:06:00Z,pers,E,7.5,E,15.633333333333333,0
882,2015-12-22T18:44:00Z,pers,E,7.5,E,8.283333333333333,0
882,2015-12-24T04:07:00Z,pers,E,8.75,E,14.133333333333333,-0.0884433962264151
882,2015-12-24T18:15:00Z,pers,E,7.5,E,23.75,-0.10526315789473684
882,2015-12-25T18:00:00Z,pers,E,5,E,6.1,-0.819672131147541
882,2015-12-26T00:06:00Z,pers,E,0,E,18.45,0.2710027100271003
882,2015-12-26T18:33:00Z,pers,E,5,E,5.95,0.6302521008403361
882,2015-12-27T00:30:00Z,pers,E,8.75,E,3.6166666666666667,-1.0368663594470047
882,2015-12-27T04:07:00Z,pers,E,5,E,16.95,-0.07374631268436578
882,2015-12-27T21:04:00Z,pers,E,3.75,E,23.966666666666665,0
882,2015-12-30T03:57:00Z,pers,E,10,E,14.066666666666666,-0.7109004739336493
882,2015-12-30T18:01:00Z,pers,E,0,E,9.983333333333333,0.7512520868113524
882,2015-12-31T04:00:00Z,pers,E,7.5,E,NA,NA
882,2015-11-13T18:29:00Z,pers,E,7.5,outgoing,10.266666666666667,0.24350649350649348
882,2015-11-14T04:45:00Z,pers,E,10,outgoing,13.316666666666666,-0.5632040050062578
882,2015-11-14T18:04:00Z,pers,E,2.5,outgoing,23.95,0.20876826722338204
882,2015-11-15T18:01:00Z,pers,E,7.5,outgoing,7.033333333333333,0.35545023696682465
882,2015-11-16T01:03:00Z,pers,E,10,outgoing,16.95,-0.14749262536873156
882,2015-11-17T19:43:00Z,pers,E,5,outgoing,1.3,-3.846153846153846
882,2015-11-17T21:01:00Z,pers,E,0,outgoing,5.166666666666667,0.9677419354838709
882,2015-11-18T02:11:00Z,pers,E,5,outgoing,1.1166666666666667,-2.2388059701492535
882,2015-11-18T03:18:00Z,pers,E,2.5,outgoing,15.683333333333334,0.3188097768331562
882,2015-11-18T18:59:00Z,pers,E,7.5,outgoing,3.05,0
882,2015-11-18T22:02:00Z,pers,E,7.5,outgoing,2.9,-0.8620689655172414
882,2015-11-19T00:56:00Z,pers,E,5,outgoing,17.166666666666668,0.14563106796116504
882,2015-11-19T18:06:00Z,pers,E,7.5,outgoing,5.966666666666667,-1.2569832402234637
882,2015-11-20T00:04:00Z,pers,E,0,outgoing,23.95,0.10438413361169102
882,2015-11-21T00:01:00Z,pers,E,2.5,outgoing,3.3,0
882,2015-11-21T03:19:00Z,pers,E,2.5,outgoing,15.966666666666667,0.15657620041753653
882,2015-11-21T19:17:00Z,pers,E,5,outgoing,4.883333333333334,0
882,2015-11-22T00:10:00Z,pers,E,5,outgoing,3.1166666666666667,0
882,2015-11-22T03:17:00Z,pers,E,5,outgoing,20.833333333333332,0
882,2015-11-23T00:07:00Z,pers,E,5,outgoing,3.7333333333333334,1.3392857142857142
