study SID p_name p_item s_name done
04-horstmann 196 C C Intellect NA
04-horstmann 196 C C Mating NA
04-horstmann 196 C C Negativity NA
04-horstmann 196 C C pOsitivity NA
04-horstmann 196 C C Sociality NA
04-horstmann 196 E dominant Deception NA
04-horstmann 196 E dominant Duty NA
04-horstmann 196 E dominant Intellect NA
04-horstmann 196 E dominant Mating NA
04-horstmann 196 E dominant Negativity NA
04-horstmann 196 E dominant pOsitivity NA
04-horstmann 196 E dominant Sociality NA
04-horstmann 196 E E Deception NA
04-horstmann 196 E E Duty NA
04-horstmann 196 E E Intellect NA
04-horstmann 196 E E Mating NA
04-horstmann 196 E E Negativity NA
04-horstmann 196 E E pOsitivity NA
04-horstmann 196 E E Sociality NA
04-horstmann 196 E outgoing Deception NA
04-horstmann 196 E outgoing Duty NA
04-horstmann 196 E outgoing Intellect NA
04-horstmann 196 E outgoing Mating NA
04-horstmann 196 E outgoing Negativity NA
04-horstmann 196 E outgoing pOsitivity NA
04-horstmann 196 E outgoing Sociality NA
04-horstmann 196 N N Deception NA
04-horstmann 196 N N Duty NA
04-horstmann 196 N N Intellect NA
04-horstmann 196 N N Mating NA
04-horstmann 196 N N Negativity NA
04-horstmann 196 N N pOsitivity NA
04-horstmann 196 N N Sociality NA
04-horstmann 196 O O Deception NA
04-horstmann 196 O O Duty NA
04-horstmann 196 O O Intellect NA
04-horstmann 196 O O Mating NA
04-horstmann 196 O O Negativity NA
04-horstmann 196 O O pOsitivity NA
04-horstmann 196 O O Sociality NA
04-horstmann 197 A A Adversity NA
04-horstmann 197 A A Deception NA
04-horstmann 197 A A Duty NA
04-horstmann 197 A A Intellect NA
04-horstmann 197 A A Mating NA
04-horstmann 197 A A Negativity NA
04-horstmann 197 A A pOsitivity NA
04-horstmann 197 A A Sociality NA
04-horstmann 197 C C Adversity NA
04-horstmann 197 C C Deception NA
04-horstmann 197 C C Duty NA
04-horstmann 197 C C Intellect NA
04-horstmann 197 C C Mating NA
04-horstmann 197 C C Negativity NA
04-horstmann 197 C C pOsitivity NA
04-horstmann 197 C C Sociality NA
04-horstmann 197 E dominant Adversity NA
04-horstmann 197 E dominant Deception NA
04-horstmann 197 E dominant Duty NA
04-horstmann 197 E dominant Intellect NA
04-horstmann 197 E dominant Mating NA
04-horstmann 197 E dominant Negativity NA
04-horstmann 197 E dominant pOsitivity NA
04-horstmann 197 E dominant Sociality NA
04-horstmann 197 E E Adversity NA
04-horstmann 197 E E Deception NA
04-horstmann 197 E E Duty NA
04-horstmann 197 E E Intellect NA
04-horstmann 197 E E Mating NA
04-horstmann 197 E E Negativity NA
04-horstmann 197 E E pOsitivity NA
04-horstmann 197 E E Sociality NA
04-horstmann 197 E outgoing Adversity NA
04-horstmann 197 E outgoing Deception NA
04-horstmann 197 E outgoing Duty NA
04-horstmann 197 E outgoing Intellect NA
04-horstmann 197 E outgoing Mating NA
04-horstmann 197 E outgoing Negativity NA
04-horstmann 197 E outgoing pOsitivity NA
04-horstmann 197 E outgoing Sociality NA
04-horstmann 197 N N Adversity NA
04-horstmann 197 N N Deception NA
04-horstmann 197 N N Duty NA
04-horstmann 197 N N Intellect NA
04-horstmann 197 N N Mating NA
04-horstmann 197 N N Negativity NA
04-horstmann 197 N N pOsitivity NA
04-horstmann 197 N N Sociality NA
04-horstmann 197 O O Adversity NA
04-horstmann 197 O O Deception NA
04-horstmann 197 O O Duty NA
04-horstmann 197 O O Intellect NA
04-horstmann 197 O O Mating NA
04-horstmann 197 O O Negativity NA
04-horstmann 197 O O pOsitivity NA
04-horstmann 197 O O Sociality NA
04-horstmann 198 A A Adversity NA
04-horstmann 198 A A Deception NA
04-horstmann 198 A A Duty NA
04-horstmann 198 A A Intellect NA
04-horstmann 198 A A Mating NA
04-horstmann 198 A A Negativity NA
04-horstmann 198 A A pOsitivity NA
04-horstmann 198 A A Sociality NA
04-horstmann 198 C C Adversity NA
04-horstmann 198 C C Deception NA
04-horstmann 198 C C Duty NA
04-horstmann 198 C C Intellect NA
04-horstmann 198 C C Mating NA
04-horstmann 198 C C Negativity NA
04-horstmann 198 C C pOsitivity NA
04-horstmann 198 C C Sociality NA
04-horstmann 198 E dominant Adversity NA
04-horstmann 198 E dominant Deception NA
04-horstmann 198 E dominant Duty NA
04-horstmann 198 E dominant Intellect NA
04-horstmann 198 E dominant Mating NA
04-horstmann 198 E dominant Negativity NA
04-horstmann 198 E dominant pOsitivity NA
04-horstmann 198 E dominant Sociality NA
04-horstmann 198 E E Adversity NA
04-horstmann 198 E E Deception NA
04-horstmann 198 E E Duty NA
04-horstmann 198 E E Intellect NA
04-horstmann 198 E E Mating NA
04-horstmann 198 E E Negativity NA
04-horstmann 198 E E pOsitivity NA
04-horstmann 198 E E Sociality NA
04-horstmann 198 E outgoing Adversity NA
04-horstmann 198 E outgoing Deception NA
04-horstmann 198 E outgoing Duty NA
04-horstmann 198 E outgoing Intellect NA
04-horstmann 198 E outgoing Mating NA
04-horstmann 198 E outgoing Negativity NA
04-horstmann 198 E outgoing pOsitivity NA
04-horstmann 198 E outgoing Sociality NA
04-horstmann 198 N N Adversity NA
04-horstmann 198 N N Deception NA
04-horstmann 198 N N Duty NA
04-horstmann 198 N N Intellect NA
04-horstmann 198 N N Mating NA
04-horstmann 198 N N Negativity NA
04-horstmann 198 N N pOsitivity NA
04-horstmann 198 N N Sociality NA
04-horstmann 198 O O Adversity NA
04-horstmann 198 O O Deception NA
04-horstmann 198 O O Duty NA
04-horstmann 198 O O Intellect NA
04-horstmann 198 O O Mating NA
04-horstmann 198 O O Negativity NA
04-horstmann 198 O O pOsitivity NA
04-horstmann 198 O O Sociality NA
04-horstmann 199 A A Adversity NA
04-horstmann 199 A A Deception NA
04-horstmann 199 A A Duty NA
04-horstmann 199 A A Intellect NA
04-horstmann 199 A A Mating NA
04-horstmann 199 A A Negativity NA
04-horstmann 199 A A pOsitivity NA
04-horstmann 199 A A Sociality NA
04-horstmann 199 C C Adversity NA
04-horstmann 199 C C Deception NA
04-horstmann 199 C C Duty NA
04-horstmann 199 C C Intellect NA
04-horstmann 199 C C Mating NA
04-horstmann 199 C C Negativity NA
04-horstmann 199 C C pOsitivity NA
04-horstmann 199 C C Sociality NA
04-horstmann 199 E dominant Adversity NA
04-horstmann 199 E dominant Deception NA
04-horstmann 199 E dominant Duty NA
04-horstmann 199 E dominant Intellect NA
04-horstmann 199 E dominant Mating NA
04-horstmann 199 E dominant Negativity NA
04-horstmann 199 E dominant pOsitivity NA
04-horstmann 199 E dominant Sociality NA
04-horstmann 199 E E Adversity NA
04-horstmann 199 E E Deception NA
04-horstmann 199 E E Duty NA
04-horstmann 199 E E Intellect NA
04-horstmann 199 E E Mating NA
04-horstmann 199 E E Negativity NA
04-horstmann 199 E E pOsitivity NA
04-horstmann 199 E E Sociality NA
04-horstmann 199 E outgoing Adversity NA
04-horstmann 199 E outgoing Deception NA
04-horstmann 199 E outgoing Duty NA
04-horstmann 199 E outgoing Intellect NA
04-horstmann 199 E outgoing Mating NA
04-horstmann 199 E outgoing Negativity NA
04-horstmann 199 E outgoing pOsitivity NA
04-horstmann 199 E outgoing Sociality NA
04-horstmann 199 N N Adversity NA
04-horstmann 199 N N Deception NA
04-horstmann 199 N N Duty NA
04-horstmann 199 N N Intellect NA
04-horstmann 199 N N Mating NA
04-horstmann 199 N N Negativity NA
04-horstmann 199 N N pOsitivity NA
04-horstmann 199 N N Sociality NA
04-horstmann 199 O O Adversity NA
04-horstmann 199 O O Deception NA
04-horstmann 199 O O Duty NA
04-horstmann 199 O O Intellect NA
04-horstmann 199 O O Mating NA
04-horstmann 199 O O Negativity NA
04-horstmann 199 O O pOsitivity NA
04-horstmann 199 O O Sociality NA
04-horstmann 2 A A Adversity NA
04-horstmann 2 A A Deception NA
04-horstmann 2 A A Duty NA
04-horstmann 2 A A Intellect NA
04-horstmann 2 A A Mating NA
04-horstmann 2 A A Negativity NA
04-horstmann 2 A A pOsitivity NA
04-horstmann 2 A A Sociality NA
04-horstmann 2 C C Adversity NA
04-horstmann 2 C C Deception NA
04-horstmann 2 C C Duty NA
04-horstmann 2 C C Intellect NA
04-horstmann 2 C C Mating NA
04-horstmann 2 C C Negativity NA
04-horstmann 2 C C pOsitivity NA
04-horstmann 2 C C Sociality NA
04-horstmann 2 E dominant Adversity NA
04-horstmann 2 E dominant Deception NA
04-horstmann 2 E dominant Duty NA
04-horstmann 2 E dominant Intellect NA
04-horstmann 2 E dominant Mating NA
04-horstmann 2 E dominant Negativity NA
04-horstmann 2 E dominant pOsitivity NA
04-horstmann 2 E dominant Sociality NA
04-horstmann 2 E E Adversity NA
04-horstmann 2 E E Deception NA
04-horstmann 2 E E Duty NA
04-horstmann 2 E E Intellect NA
04-horstmann 2 E E Mating NA
04-horstmann 2 E E Negativity NA
04-horstmann 2 E E pOsitivity NA
04-horstmann 2 E E Sociality NA
04-horstmann 2 E outgoing Adversity NA
04-horstmann 2 E outgoing Deception NA
04-horstmann 2 E outgoing Duty NA
04-horstmann 2 E outgoing Intellect NA
04-horstmann 2 E outgoing Mating NA
04-horstmann 2 E outgoing Negativity NA
04-horstmann 2 E outgoing pOsitivity NA
04-horstmann 2 E outgoing Sociality NA
04-horstmann 2 N N Adversity NA
04-horstmann 2 N N Deception NA
04-horstmann 2 N N Duty NA
04-horstmann 2 N N Intellect NA
04-horstmann 2 N N Mating NA
04-horstmann 2 N N Negativity NA
04-horstmann 2 N N pOsitivity NA
04-horstmann 2 N N Sociality NA
04-horstmann 2 O O Adversity NA
04-horstmann 2 O O Deception NA
04-horstmann 2 O O Duty NA
04-horstmann 2 O O Intellect NA
04-horstmann 2 O O Mating NA
04-horstmann 2 O O Negativity NA
04-horstmann 2 O O pOsitivity NA
04-horstmann 2 O O Sociality NA
04-horstmann 20 A A Adversity NA
04-horstmann 20 A A Deception NA
04-horstmann 20 A A Duty NA
04-horstmann 20 A A Intellect NA
04-horstmann 20 A A Mating NA
04-horstmann 20 A A Negativity NA
04-horstmann 20 A A pOsitivity NA
04-horstmann 20 A A Sociality NA
04-horstmann 20 C C Adversity NA
04-horstmann 20 C C Deception NA
04-horstmann 20 C C Duty NA
04-horstmann 20 C C Intellect NA
04-horstmann 20 C C Mating NA
04-horstmann 20 C C Negativity NA
04-horstmann 20 C C pOsitivity NA
04-horstmann 20 C C Sociality NA
04-horstmann 20 E dominant Adversity NA
04-horstmann 20 E dominant Deception NA
04-horstmann 20 E dominant Duty NA
04-horstmann 20 E dominant Intellect NA
04-horstmann 20 E dominant Mating NA
04-horstmann 20 E dominant Negativity NA
04-horstmann 20 E dominant pOsitivity NA
04-horstmann 20 E dominant Sociality NA
04-horstmann 20 E E Adversity NA
04-horstmann 20 E E Deception NA
04-horstmann 20 E E Duty NA
04-horstmann 20 E E Intellect NA
04-horstmann 20 E E Mating NA
04-horstmann 20 E E Negativity NA
04-horstmann 20 E E pOsitivity NA
04-horstmann 20 E E Sociality NA
04-horstmann 20 E outgoing Adversity NA
04-horstmann 20 E outgoing Deception NA
04-horstmann 20 E outgoing Duty NA
04-horstmann 20 E outgoing Intellect NA
04-horstmann 20 E outgoing Mating NA
04-horstmann 20 E outgoing Negativity NA
04-horstmann 20 E outgoing pOsitivity NA
04-horstmann 20 E outgoing Sociality NA
04-horstmann 20 N N Adversity NA
04-horstmann 20 N N Deception NA
04-horstmann 20 N N Duty NA
04-horstmann 20 N N Intellect NA
04-horstmann 20 N N Mating NA
04-horstmann 20 N N Negativity NA
04-horstmann 20 N N pOsitivity NA
04-horstmann 20 N N Sociality NA
04-horstmann 20 O O Adversity NA
04-horstmann 20 O O Deception NA
04-horstmann 20 O O Duty NA
04-horstmann 20 O O Intellect NA
04-horstmann 20 O O Mating NA
04-horstmann 20 O O Negativity NA
04-horstmann 20 O O pOsitivity NA
04-horstmann 20 O O Sociality NA
04-horstmann 201 A A Adversity NA
04-horstmann 201 A A Deception NA
04-horstmann 201 A A Duty NA
04-horstmann 201 A A Intellect NA
04-horstmann 201 A A Mating NA
04-horstmann 201 A A Negativity NA
04-horstmann 201 A A pOsitivity NA
04-horstmann 201 A A Sociality NA
04-horstmann 201 C C Adversity NA
04-horstmann 201 C C Deception NA
04-horstmann 201 C C Duty NA
04-horstmann 201 C C Intellect NA
04-horstmann 201 C C Mating NA
04-horstmann 201 C C Negativity NA
04-horstmann 201 C C pOsitivity NA
04-horstmann 201 C C Sociality NA
04-horstmann 201 E dominant Adversity NA
04-horstmann 201 E dominant Deception NA
04-horstmann 201 E dominant Duty NA
04-horstmann 201 E dominant Intellect NA
04-horstmann 201 E dominant Mating NA
04-horstmann 201 E dominant Negativity NA
04-horstmann 201 E dominant pOsitivity NA
04-horstmann 201 E dominant Sociality NA
04-horstmann 201 E E Adversity NA
04-horstmann 201 E E Deception NA
04-horstmann 201 E E Duty NA
04-horstmann 201 E E Intellect NA
04-horstmann 201 E E Mating NA
04-horstmann 201 E E Negativity NA
04-horstmann 201 E E pOsitivity NA
04-horstmann 201 E E Sociality NA
04-horstmann 201 E outgoing Adversity NA
04-horstmann 201 E outgoing Deception NA
04-horstmann 201 E outgoing Duty NA
04-horstmann 201 E outgoing Intellect NA
04-horstmann 201 E outgoing Mating NA
04-horstmann 201 E outgoing Negativity NA
04-horstmann 201 E outgoing pOsitivity NA
04-horstmann 201 E outgoing Sociality NA
04-horstmann 201 N N Adversity NA
04-horstmann 201 N N Deception NA
04-horstmann 201 N N Duty NA
04-horstmann 201 N N Intellect NA
04-horstmann 201 N N Mating NA
04-horstmann 201 N N Negativity NA
04-horstmann 201 N N pOsitivity NA
04-horstmann 201 N N Sociality NA
04-horstmann 201 O O Adversity NA
04-horstmann 201 O O Deception NA
04-horstmann 201 O O Duty NA
04-horstmann 201 O O Intellect NA
04-horstmann 201 O O Mating NA
04-horstmann 201 O O Negativity NA
04-horstmann 201 O O pOsitivity NA
04-horstmann 201 O O Sociality NA
04-horstmann 203 A A Adversity NA
04-horstmann 203 A A Deception NA
04-horstmann 203 A A Duty NA
04-horstmann 203 A A Intellect NA
04-horstmann 203 A A Mating NA
04-horstmann 203 A A Negativity NA
04-horstmann 203 A A pOsitivity NA
04-horstmann 203 A A Sociality NA
04-horstmann 203 C C Adversity NA
04-horstmann 203 C C Deception NA
04-horstmann 203 C C Duty NA
04-horstmann 203 C C Intellect NA
04-horstmann 203 C C Mating NA
04-horstmann 203 C C Negativity NA
04-horstmann 203 C C pOsitivity NA
04-horstmann 203 C C Sociality NA
04-horstmann 203 E dominant Adversity NA
04-horstmann 203 E dominant Deception NA
04-horstmann 203 E dominant Duty NA
04-horstmann 203 E dominant Intellect NA
04-horstmann 203 E dominant Mating NA
04-horstmann 203 E dominant Negativity NA
04-horstmann 203 E dominant pOsitivity NA
04-horstmann 203 E dominant Sociality NA
04-horstmann 203 E E Adversity NA
04-horstmann 203 E E Deception NA
04-horstmann 203 E E Duty NA
04-horstmann 203 E E Intellect NA
04-horstmann 203 E E Mating NA
04-horstmann 203 E E Negativity NA
04-horstmann 203 E E pOsitivity NA
04-horstmann 203 E E Sociality NA
04-horstmann 203 E outgoing Adversity NA
04-horstmann 203 E outgoing Deception NA
04-horstmann 203 E outgoing Duty NA
04-horstmann 203 E outgoing Intellect NA
04-horstmann 203 E outgoing Mating NA
04-horstmann 203 E outgoing Negativity NA
04-horstmann 203 E outgoing pOsitivity NA
04-horstmann 203 E outgoing Sociality NA
04-horstmann 203 N N Adversity NA
04-horstmann 203 N N Deception NA
04-horstmann 203 N N Duty NA
04-horstmann 203 N N Intellect NA
04-horstmann 203 N N Mating NA
04-horstmann 203 N N Negativity NA
04-horstmann 203 N N pOsitivity NA
04-horstmann 203 N N Sociality NA
04-horstmann 203 O O Adversity NA
04-horstmann 203 O O Deception NA
04-horstmann 203 O O Duty NA
04-horstmann 203 O O Intellect NA
04-horstmann 203 O O Mating NA
04-horstmann 203 O O Negativity NA
04-horstmann 203 O O pOsitivity NA
04-horstmann 203 O O Sociality NA
04-horstmann 204 N N Adversity NA
04-horstmann 204 N N Deception NA
04-horstmann 204 N N Duty NA
04-horstmann 204 N N Intellect NA
04-horstmann 204 N N Mating NA
04-horstmann 204 N N Negativity NA
04-horstmann 204 N N pOsitivity NA
04-horstmann 204 N N Sociality NA
04-horstmann 208 A A Adversity NA
04-horstmann 208 A A Deception NA
04-horstmann 208 A A Duty NA
04-horstmann 208 A A Intellect NA
04-horstmann 208 A A Mating NA
04-horstmann 208 A A Negativity NA
04-horstmann 208 A A pOsitivity NA
04-horstmann 208 A A Sociality NA
04-horstmann 208 C C Adversity NA
04-horstmann 208 C C Deception NA
04-horstmann 208 C C Duty NA
04-horstmann 208 C C Intellect NA
04-horstmann 208 C C Mating NA
04-horstmann 208 C C Negativity NA
04-horstmann 208 C C pOsitivity NA
04-horstmann 208 C C Sociality NA
04-horstmann 208 E dominant Adversity NA
04-horstmann 208 E dominant Deception NA
04-horstmann 208 E dominant Duty NA
04-horstmann 208 E dominant Intellect NA
04-horstmann 208 E dominant Mating NA
04-horstmann 208 E dominant Negativity NA
04-horstmann 208 E dominant pOsitivity NA
04-horstmann 208 E dominant Sociality NA
04-horstmann 208 E E Adversity NA
04-horstmann 208 E E Deception NA
04-horstmann 208 E E Duty NA
04-horstmann 208 E E Intellect NA
04-horstmann 208 E E Mating NA
04-horstmann 208 E E Negativity NA
04-horstmann 208 E E pOsitivity NA
04-horstmann 208 E E Sociality NA
04-horstmann 208 E outgoing Adversity NA
04-horstmann 208 E outgoing Deception NA
04-horstmann 208 E outgoing Duty NA
04-horstmann 208 E outgoing Intellect NA
04-horstmann 208 E outgoing Mating NA
04-horstmann 208 E outgoing Negativity NA
04-horstmann 208 E outgoing pOsitivity NA
04-horstmann 208 E outgoing Sociality NA
04-horstmann 208 N N Adversity NA
04-horstmann 208 N N Deception NA
04-horstmann 208 N N Duty NA
04-horstmann 208 N N Intellect NA
04-horstmann 208 N N Mating NA
04-horstmann 208 N N Negativity NA
04-horstmann 208 N N pOsitivity NA
04-horstmann 208 N N Sociality NA
04-horstmann 208 O O Adversity NA
04-horstmann 208 O O Deception NA
04-horstmann 208 O O Duty NA
04-horstmann 208 O O Intellect NA
04-horstmann 208 O O Mating NA
04-horstmann 208 O O Negativity NA
04-horstmann 208 O O pOsitivity NA
04-horstmann 208 O O Sociality NA
04-horstmann 209 A A Adversity NA
04-horstmann 209 A A Duty NA
04-horstmann 209 A A Intellect NA
04-horstmann 209 A A Mating NA
04-horstmann 209 A A Negativity NA
04-horstmann 209 A A pOsitivity NA
04-horstmann 209 A A Sociality NA
04-horstmann 209 C C Adversity NA
04-horstmann 209 C C Duty NA
04-horstmann 209 C C Intellect NA
04-horstmann 209 C C Mating NA
04-horstmann 209 C C Negativity NA
04-horstmann 209 C C pOsitivity NA
04-horstmann 209 C C Sociality NA
04-horstmann 209 E dominant Adversity NA
04-horstmann 209 E dominant Duty NA
04-horstmann 209 E dominant Intellect NA
04-horstmann 209 E dominant Mating NA
04-horstmann 209 E dominant Negativity NA
04-horstmann 209 E dominant pOsitivity NA
04-horstmann 209 E dominant Sociality NA
04-horstmann 209 E E Adversity NA
04-horstmann 209 E E Duty NA
04-horstmann 209 E E Intellect NA
04-horstmann 209 E E Mating NA
04-horstmann 209 E E Negativity NA
04-horstmann 209 E E pOsitivity NA
04-horstmann 209 E E Sociality NA
04-horstmann 209 E outgoing Adversity NA
04-horstmann 209 E outgoing Duty NA
04-horstmann 209 E outgoing Intellect NA
04-horstmann 209 E outgoing Mating NA
04-horstmann 209 E outgoing Negativity NA
04-horstmann 209 E outgoing pOsitivity NA
04-horstmann 209 E outgoing Sociality NA
04-horstmann 209 N N Adversity NA
04-horstmann 209 N N Duty NA
04-horstmann 209 N N Intellect NA
04-horstmann 209 N N Mating NA
